"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"IBRD only","IBD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","236314559843.282","241238297883.336","254869520473.084","268411050666.529","295900377033.176","314587508432.804","321973912325.912","339146552574.737","357655795469.748","391306853060.339","420466470809.312","464235877136.931","520686427982.395","653313094954.743","812823302127.197","879875526808.944","953244403539.095","1078237906098.08","1179075673086.13","1391130308908.48","1642971738990.66","1826306195420.44","1835082090142.52","1812790362735.75","1823964651639.79","1908414183395.97","2041440523018.37","2033358690733.77","2191698340037","2243848973643.25","2603515960160.72","2785850570110.82","2710959510978.86","2969553880453.98","3243185752305.72","3658903119250.67","3991579216011.45","4250558472189.75","4156311729781.58","4018773915307.33","4297490136280.16","4355553495528.04","4364969072545.08","4827600648309.76","5568384258403.45","6588299212849.07","7646455727276.01","9382530563999.59","11138771689567.2","11043980066161.1","13052622198381.5","15347291994717.1","16398026645172.6","17473784337631.6","18115937231931.2","17143658627494.4","17409467906558","18995676844098.8","19157790452196.7","",
"IDA & IBRD total","IBT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","265553071143.709","272535922118.681","287510516252.473","303627341701.031","333612334038.659","355881492395.518","365696185646.924","385517696411.557","405257264945.574","443685718452.221","477079931912.616","525302780471.91","581040110316.177","719526464923.763","899169280309.774","990601927627.711","1058613454302.1","1192709025592.12","1316443105375.22","1553948313276.49","1832291614106.83","2028564149665.89","2036680511857.98","2011932058796.64","2035842199900.69","2138955146687.87","2270247744718.41","2276677207718.82","2444128595779.93","2485177092712.63","2863088936633.62","3051795187874.82","2974119028636.81","3235620115037.56","3499952215480.75","3953608395250.27","4317495981666.9","4589308204569.69","4501638681720.74","4365119301699.92","4658400361733.1","4727470789938.65","4766758850106.88","5275274307508.09","6086745031017.84","7191783633807.83","8352728866106.68","10266874016985.5","12172029819622.3","12083808926701","14234461423180.6","16691947967396.8","17827068660246.1","19097356687628.2","19850975185624.1","18889312506507.7","19113823302269.2","20770837421727.6","20953928531493.7","",
"IDA total","IDA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","216656653066.821","215957625745.36","213326095028.014","226697341981.883","246391206167.971","245069963558.25","259991625447.465","270098838302.237","255319075538.694","270197217360.873","275055962187.534","272860137924.735","273325808320.341","259290865620.154","298136439749.085","330339370998.196","342180254808.362","350816757747.782","353539923732.906","367170573472.339","379123422769.099","413094742032.602","460562908855.728","533460808139.821","620085452821.959","726296927345.948","911219965278.255","1062392421637.12","1070628315654.15","1212534098166.44","1367378736154.49","1452698749674.18","1656940270656.88","1773586786389.1","1787626306597.74","1743358873245.34","1811993897901.33","","",
"IDA blend","IDB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","77427538305.1047","80754568184.3399","80393245718.6911","87104446032.8193","97093783738.4231","87598413426.0191","91478058409.9985","101220583422.134","89915385374.0118","94298607614.1307","98191269044.3081","101707461742.687","100781240565.013","100001802581.625","115428194450.126","132347477882.934","136381610789.198","134899017012.569","136020665585.716","136935650575.981","152220158634.11","169947580787.878","189519996965.963","225675665795.202","270586511437.863","327928820764.168","434908780794.328","501743826971.158","494657925263.369","572367354715.888","657605089701.744","695212513178.062","823276082180.431","891275916258.424","887985839665.364","830072451927.446","816807772706.211","","",
"Indonesia","IDN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","5672436321.23036","6786548583.89667","7849693251.53374","8178082191.78082","8066696893.09781","9194216867.46988","13269156626.506","19517108433.7349","24092048192.7711","29046506024.0964","35025783132.5301","40365118182.8713","37311174029.9357","51342286960.5409","65448745347.6828","73330109844.2746","58087455109.3633","61393944672.4969","61770878923.2117","60132466688.9762","54222527191.5272","60792610172.8593","65495856729.3494","77508422169.6707","85553554573.2779","92635473319.1456","106710310636.275","119927478884.647","140291997674.464","158986295521.496","147839991607.834","70128577939.1459","112768643663.948","112515230458.414","112375791961.71","146510069592.168","179055103355.751","192859708255.971","207174698941.24","259925016022.21","310716978776.939","352287532712.906","368489678402.782","492495749766.153","575804641319.232","602471771574.197","605434052714.246","592963201343.84","578489153447.888","627662372746.335","674301974758.585","687161067080.648","",
"IDA only","IDX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","163493816657.978","175511875638.84","173555967217.143","172099024401.448","183321758221.907","183699666760.506","176520595253.987","178392097257.425","163120460145.638","186984702418.932","201364641347.366","209510046033.373","221202115793.589","222822270224.682","237042799314.87","230815327381.993","246232740908.67","274472725177.933","310311400295.892","350622157023.233","397271576083.058","469736019485.622","554711987369.587","572431060065.707","633554278876.035","703413358368.764","751159321373.936","822611109206.215","869298314155.555","887751417708.524","905950831362.512","994444941301.198","","",
"Isle of Man","IMN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","34689537406.2085","36436611488.336","38819151168.4895","43688956096.0405","51000601510.0099","54284632504.4425","42756934196.6723","47278848952.68","47698731527.9919","51777434981.2691","55223664491.8644","60487611435.5543","63925017549.8545","75026088958.9643","89627250612.3796","85755859757.3082","86978635766.324","103640735160.583","117882045126.404","130928580998.842","162786234546.014","165716338731.621","171047275637.789","186681687849.353","180055845099.102","194948131837.91","210798622093.036","232583668268.605","242301142715.715","235995284647.472","251453578645.995","210870432198.413","220866193133.242","213475478467.557","246247564926.73","267384077054.109","294080946671.624","311606191655.7","319111310055.109","349661006627.56","354598117790.108","368538907234.933","382836196754.128","439835422057.559","487583849300.495","555766416103.502","619748063514.514","798453827181.346","805841247477.91","904693984659.713","1101423328987.63","1226760926734.35","1227163968391.32","1261474206844.74","1398200610122.73","1460638226562.39","1595163536781.37","1857131950174.36","1926543982921.08","",
"Not classified","INX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","3818609147.60915","4416550785.74166","5277937647.52164","6227025853.75265","7033391824.71","8167039895.47038","8122713982.45117","9504763841.18698","12328430383.5699","15898493068.9878","19392213788.6389","18470577386.234","17792032863.8498","17075699911.9115","16228752689.09","17300814691.43","23518185565.9178","27178671582.397","29611067426.5147","30109816720.6161","36900526377.4912","37945374191.9128","42729502746.8846","39130582742.1793","42415274558.3039","48410653914.1414","52872069934.4758","55087627029.6084","57889975215.8798","61774863093.9697","61771950801.5478","66727406263.9821","77494348202.5221","99828205304.7404","116564200148.994","126797735107.574","140120751474.094","168351408568.3","185552238757.873","160370974437.344","147443151837.003","153716873749.392","142087473543.726","147870159435.412","152612186416.816","132025181098.749","138509310676.781","147824627930.556","164174678255.759","",
"Iran, Islamic Rep.","IRN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","3878276757.75578","3997584336.63366","4140385922.11221","4290071100.9901","4457316042.24422","4864040213.86139","5321654384.15842","5934494559.73597","6250256497.68977","7274984344.55446","8245151102.31023","10235364926.7327","12017714495.0495","16721326214.3956","26720505892.7911","35922072191.4151","40358553557.8082","50357034181.5554","57365366954.2391","65242992306.4917","74267288016.7656","85965816870.5562","101214159537.962","123205571812.95","131007005378.555","149407791042.139","181836181668.191","111594796918.777","110886340922.066","100640975715.929","98255385174.1598","","","42490899733.033","47219047950.437","61982334618.5638","71945123755.2538","72900231304.3353","78267473288.9894","72736499319.4631","68669376116.2275","80050782763.3098","75004507712.0759","85772891200.3037","102460834695.999","120652808408.76","143541825757.513","178097914246.139","209991916326.948","230539423661.341","261685669604.749","309329204586.353","342102398419.258","256175277910.389","245874730264.34","243075775828.922","262729905380.866","277191822715.014","","",
"Iraq","IRQ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","2389806776.81322","2729278642.14993","2916491438.87053","3087157477.71542","5012529630.88385","7731798171.35117","9962072468.67592","12355570606.1632","13589569928.8859","15638672536.4037","20498137487.301","25744666440.9075","35188609715.2429","39638790607.9125","41184625281.441","40303956256.0309","43906400771.9524","47855258925.6996","52625924734.6414","70681569636.5391","101116114506.272","","","","","","","","","","","","","","22806861105.9508","28720536684.7826","34421575003.2012","50881688362.3293","63055548594.1342","81858079487.1795","87766724786.3248","97788168376.0684","122760008496.212","163080617495.712","164019210977.702","144128844778.094","147070050761.421","155685979729.73","179827689706.193","",
"Iceland","ISL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","376415795.454545","479627159.090909","603246544.300929","788545767.225119","1094090445.22261","1008791216.65582","1159700774.00231","1533422185.34721","1777449485.44871","2062754934.77028","2418674295.48107","2558019393.1508","2411127741.56985","2083602061.76437","2159304161.39485","2313495016.58728","3040612990.88658","4349152358.49544","4794546587.15767","4391725566.16376","5057329499.7924","5502972484.71514","5693032700.85271","4874746688.0266","4940833539.21114","5592691540.02755","5860050860.15038","5897900948.17945","6664697974.726","7260552851.78882","7375227977.76534","6395135938.97229","7308580037.24566","9320205326.62399","11145759085.4759","13839197778.0847","13910711320.8891","17006280510.4988","13600283786.1961","10028755723.9498","10429486599.8037","11643541720.2183","11507923212.8202","12333029340.1586","13613150721.2693","12748917387.0601","14953797129.7614","18074972191.455","19230913720.7986","",
"Israel","ISR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1877500000","2230000000","1825333333.33333","2170000000","2433666666.66667","3123333333.33333","3528333333.33333","3904000000","4378000000","5070333333.33333","6309666666.66667","5606250000","6923750000","10125750000","14502000000","14141166666.6667","13644875000","14950400000","14834058823.5294","18508920000","20864666666.6667","22843438596.4912","24150790123.4568","26547811387.9004","24710204979.5362","23477589532.6151","28758935744.0516","36003773548.2253","42953651510.4134","42241896211.6468","49592923420.2956","55257721074.1082","60484806229.9215","61887673580.4389","70581766862.6084","82110723840.2019","89256460099.6334","91435519945.4978","92028569142.9173","92356796796.8693","102184129938.93","104427048101.386","99423088289.9236","103020866955.052","108506205644.801","113294853778.105","122194889021.051","142457483629.902","174165831410.256","164121975001.907","185638020874.705","207085484840.335","202864076483.06","229073433650.826","241828112942.558","231212376073.067","246720138963.868","273736140900.046","","",
